review_id,condition_id,model,model_label,mode,mode_label,question_id,question,category,language,params_b,family,wall_seconds,gpt_human_quality_score,deepseek_human_quality_score,ensemble_human_quality_score,score_abs_diff_mean,score_exact_agreement_count,primary_failure_tag_agreement,gpt_answer_acceptance,gpt_readability,gpt_citation_usefulness,gpt_over_answering_risk,gpt_primary_failure_tag,gpt_secondary_failure_tag,gpt_notes,deepseek_answer_acceptance,deepseek_readability,deepseek_citation_usefulness,deepseek_over_answering_risk,deepseek_primary_failure_tag,deepseek_secondary_failure_tag,deepseek_notes,ensemble_answer_acceptance,ensemble_readability,ensemble_citation_usefulness,ensemble_over_answering_risk,ensemble_clean_pass,two_judge_unanimous_clean_pass,blocking_bad_case,blocking_reasons
s30_review_0133,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_007,"I feel overwhelmed and want to talk to someone, but I am worried about privacy. Where can I find official information about counseling or student support at ICU?",student_support,en,2.0,Qwen3.5,1.364,0.5,0.375,0.4375,0.25,3,False,0.0,1.0,1.0,0.0,missing_key_condition,evidence_insufficient,Incorrectly says the evidence lacks service information.,0.0,1.0,0.0,0.0,retrieval_miss,evidence_insufficient,"The model answer incorrectly claims no official information exists, ignoring evidence [3] and [4] that mention the ICU Counseling Center# and Health Care Office, and fails to provide the available relevant resources.",0.0,1.0,0.5,0.0,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0134,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_007,"I feel overwhelmed and want to talk to someone, but I am worried about privacy. Where can I find official information about counseling or student support at ICU?",student_support,en,2.0,Qwen3.5,5.082,0.5,0.625,0.5625,0.25,3,False,1.0,1.0,1.0,1.0,over_answering,citation_mismatch,Mixes in irrelevant career and hiring content and misses the privacy limitation.,1.0,1.0,1.0,0.0,citation_mismatch,none,"The answer lists relevant services but misattributes some details to the Health Care Office and cites passages that do not support the specific claims, making it partly useful but needing correction.",1.0,1.0,1.0,0.5,False,False,False,
s30_review_0135,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_008,"If I need exam accommodations because of a disability or health condition, where should I start, and what kind of official support page should I look for?",student_support,en,2.0,Qwen3.5,1.643,0.75,0.75,0.75,0.0,4,False,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,"Omits document, plan, and professor-request steps.",1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly identifies the starting point and the policy page, but it omits the LAS leaflet's role as the official support page and the full process details, making it only partly useful.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0136,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_008,"If I need exam accommodations because of a disability or health condition, where should I start, and what kind of official support page should I look for?",student_support,en,2.0,Qwen3.5,4.615,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers LAS start, documents/form, professor requests, and CTL page.",2.0,2.0,2.0,0.0,none,none,"The answer is accurate, clear, and well-supported by the retrieved evidence, directly addressing the question without over-answering.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0137,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_009,I am graduating from undergraduate school but continuing to ICU graduate school. What should I know about my IT account or services after graduation?,it,en,2.0,Qwen3.5,2.612,0.5,0.5,0.5,0.0,4,False,1.0,1.0,1.0,1.0,unsupported_claim,missing_key_condition,Misses new-account timing and adds unsupported helpdesk/password guidance.,1.0,1.0,1.0,1.0,evidence_insufficient,unsupported_claim,"The answer omits the key detail that new accounts are issued after Matriculation Day and incorrectly suggests exchanging email instead of backing up data, while also making an unsupported claim about password change procedures.",1.0,1.0,1.0,1.0,False,False,False,
s30_review_0138,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_009,I am graduating from undergraduate school but continuing to ICU graduate school. What should I know about my IT account or services after graduation?,it,en,2.0,Qwen3.5,4.841,0.75,0.625,0.6875,0.75,1,False,2.0,1.0,2.0,1.0,over_answering,verbose_low_quality,Accurate core but adds irrelevant app-password and helpdesk details.,1.0,2.0,1.0,1.0,unsupported_claim,citation_mismatch,"The answer correctly states account expiration and backup needs, but the advice 'Do not use your @icu.ac.jp email for your new graduate school account' is not supported by the evidence and the app password instruction is irrelevant to the question.",1.5,1.5,1.5,1.0,False,False,False,
s30_review_0139,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_010,日本語プログラムを履修したいのですが、JLPのレベル分けや履修方法について、どこで公式情報を確認できますか？,language,ja,2.0,Qwen3.5,4.23,0.625,0.625,0.625,0.5,2,False,1.0,1.0,2.0,1.0,missing_key_condition,verbose_low_quality,Too detailed around PT logistics and omits reassessment/contact guidance.,1.0,1.0,1.0,0.0,evidence_insufficient,none,回答は公式情報源を提示しているが、質問者が求める「JLPのレベル分けや履修方法」の具体的な説明が不足しており、参照先の提示に留まっている。,1.0,1.0,1.5,0.5,False,False,False,
s30_review_0140,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_010,日本語プログラムを履修したいのですが、JLPのレベル分けや履修方法について、どこで公式情報を確認できますか？,language,ja,2.0,Qwen3.5,8.939,0.375,0.5,0.4375,0.25,3,True,1.0,1.0,1.0,2.0,unsupported_claim,citation_mismatch,Hallucinates program levels or links and has weak end-loaded citations.,1.0,1.0,1.0,1.0,unsupported_claim,citation_mismatch,回答は概ね有用だが、「プログラム A、B、C のいずれかのレベルに分類されます」という記述は提供されたエビデンスに存在せず、軽微な未サポートの主張である。,1.0,1.0,1.0,1.5,False,False,True,ensemble_quality_below_0.50
s30_review_0141,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_011,"I saw something about Chapel Hour and Christianity Week, but I am not sure whether these are academic events or campus-life events. Where should I check the schedule?",campus_life,en,2.0,Qwen3.5,1.775,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Gives timing/page but misses optional or campus-life classification.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly identifies Chapel Hour and C-Week as campus-life/religious activities and gives the Tuesday time, but it does not fully address where to check the schedule (e.g., Religious Center page, ICU Portal, eHANDBOOK) as the reference answer suggests, making it only partly useful.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0142,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_011,"I saw something about Chapel Hour and Christianity Week, but I am not sure whether these are academic events or campus-life events. Where should I check the schedule?",campus_life,en,2.0,Qwen3.5,5.777,0.375,0.25,0.3125,0.25,3,True,0.0,2.0,1.0,2.0,unsupported_claim,over_answering,Incorrectly says both are academic events.,0.0,1.0,1.0,2.0,unsupported_claim,citation_mismatch,"The model answer incorrectly labels Chapel Hour and Christianity Week as 'academic events,' contradicting evidence that they are optional Religious Center activities, and cites the Academic Calendar without support.",0.0,1.5,1.0,2.0,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0143,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_012,"For Spring 2026, I need to know both the registration period and the advisor interview timing. Which official calendar or registration pages should I check?",calendar,en,2.0,Qwen3.5,3.196,0.25,0.125,0.1875,0.25,3,True,0.0,1.0,1.0,2.0,unsupported_claim,missing_key_condition,Confuses standard registration with late registration and says details are absent.,0.0,1.0,0.0,2.0,unsupported_claim,citation_mismatch,"The answer incorrectly claims the evidence refers to 'AY2026 Autumn Term' and invents a separate Spring 2026 registration period of April 11-20, contradicting the retrieved evidence which clearly states the Spring Term registration is April 9-10.",0.0,1.0,0.5,2.0,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0144,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_012,"For Spring 2026, I need to know both the registration period and the advisor interview timing. Which official calendar or registration pages should I check?",calendar,en,2.0,Qwen3.5,7.039,0.5,0.875,0.6875,0.75,1,True,1.0,1.0,1.0,1.0,unsupported_claim,citation_mismatch,Swaps or incorrects advisor timing and late-registration times.,1.0,2.0,2.0,0.0,unsupported_claim,none,"The answer incorrectly states the online approval window as April 9 10:00–April 10 15:30 instead of the correct 16:30, and misstates the late registration online input/interview end time as 11:00 instead of 10:00, making it partly useful but needing correction.",1.0,1.5,1.5,0.5,False,False,False,
s30_review_0145,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_013,I transferred credits before entering ICU. Can the system tell me exactly how many more credits I personally need to graduate early?,credits,en,2.0,Qwen3.5,1.631,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Correctly states exact remaining credits cannot be determined.,2.0,2.0,2.0,0.0,none,none,"The answer correctly states that the system cannot provide the exact number of credits needed, cites relevant evidence, and avoids unsupported speculation.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0146,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_013,I transferred credits before entering ICU. Can the system tell me exactly how many more credits I personally need to graduate early?,credits,en,2.0,Qwen3.5,8.653,1.0,0.75,0.875,0.5,2,False,2.0,2.0,2.0,0.0,none,none,Properly says evidence is insufficient for a personal number.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly states the system cannot calculate personal remaining credits, but it could have more explicitly referenced the key evidence that transfer credits are only confirmed after entry procedures.",1.5,2.0,1.5,0.0,True,False,False,
s30_review_0147,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_014,履修登録について教育事務グループに確認したいです。連絡先や関連する公式ページはどこで確認できますか？,office,ja,2.0,Qwen3.5,2.548,0.5,0.625,0.5625,0.25,3,False,1.0,1.0,1.0,1.0,over_answering,missing_key_condition,Mixes in irrelevant certificate and icuMAP details.,1.0,1.0,1.0,0.0,evidence_insufficient,none,回答は教務グループの連絡先を正しく示しているが、質問の「教育事務グループ」という名称の確認や公式ページの直接的な案内が不足しており、証拠に基づく完全な回答とは言えない。,1.0,1.0,1.0,0.5,False,False,False,
s30_review_0148,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_014,履修登録について教育事務グループに確認したいです。連絡先や関連する公式ページはどこで確認できますか？,office,ja,2.0,Qwen3.5,5.916,0.75,0.5,0.625,0.5,2,False,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Points to Portal and Registration Website but does not clearly give the contact.,1.0,1.0,0.0,0.0,citation_mismatch,evidence_insufficient,回答は連絡先としてea-group@icu.ac.jpを挙げているが、引用[2]は教務グループの連絡先であり、質問の「教育事務グループ」とは異なる可能性がある。また、公式ページとしてICU PortalやRegistration Websiteを挙げているが、引用[3][4][5]は連絡先情報を直接示しておらず、引用の有用性が低い。,1.0,1.5,0.5,0.0,False,False,False,
s30_review_0149,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_015,"If the chatbot answer and the ICU Portal announcement seem different about a deadline, which source should I trust and what should I do next?",policy,en,2.0,Qwen3.5,2.58,0.875,0.625,0.75,0.5,2,False,2.0,2.0,2.0,1.0,over_answering,none,Correctly says to trust Portal but overstates that the chatbot is likely outdated.,1.0,2.0,1.0,1.0,evidence_insufficient,over_answering,"The answer correctly advises trusting the portal but overstates the evidence by claiming the chatbot is 'likely outdated or incorrect' and misinterprets evidence [5] as reinforcing the loan deadline, which is not supported.",1.5,2.0,1.5,1.0,False,False,False,
s30_review_0150,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_015,"If the chatbot answer and the ICU Portal announcement seem different about a deadline, which source should I trust and what should I do next?",policy,en,2.0,Qwen3.5,10.375,0.5,0.125,0.3125,0.75,2,True,1.0,1.0,2.0,2.0,over_answering,unsupported_claim,"Goes off-topic into accounts, backups, and alumni email.",0.0,1.0,0.0,2.0,over_answering,citation_mismatch,"The answer invents a specific account expiration date (March 31, 2026) and backup/contact instructions from [5] that are unrelated to the question about deadline conflicts, and mislabels chatbot answers as evidence [1][2].",0.5,1.0,1.0,2.0,False,False,True,deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0151,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_016,"I want to take Logic Programming in Autumn 2026. Who teaches it, when is it scheduled, and where should I check the official course information?",course,en,2.0,Qwen3.5,1.377,0.75,0.375,0.5625,0.75,2,False,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Omits the 5/TU and 6/TU schedule.,1.0,1.0,1.0,2.0,over_answering,unsupported_claim,"The answer correctly identifies the instructor and term but invents a specific URL for official course information not found in the retrieved evidence, constituting serious over-answering.",1.0,1.5,1.0,1.0,False,False,False,
s30_review_0152,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_016,"I want to take Logic Programming in Autumn 2026. Who teaches it, when is it scheduled, and where should I check the official course information?",course,en,2.0,Qwen3.5,4.048,0.75,0.75,0.75,0.0,4,True,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Omits schedule and leaves the syllabus link incomplete.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer correctly identifies the course, term, and instructor but omits the schedule (5/TU,6/TU) and does not mention the registration number or where to check official information beyond a vague syllabus link.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0153,condition_96ec0056,Qwen/Qwen3.5-2B,Qwen3.5 2B,single_shot,single-shot,s30_017,"I remember there is a class called Statistical Information Literacy. How is the grade evaluated, and what kind of work does the syllabus seem to require?",course,en,2.0,Qwen3.5,1.849,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Complete grading and workload summary.,2.0,2.0,2.0,0.0,none,none,The answer accurately415e the retrieved evidence by clearly presenting the grading policies for both terms and365 the syllabus content with proper citations.,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0154,condition_0097e635,Qwen/Qwen3.5-2B,Qwen3.5 2B,agentic,agentic,s30_017,"I remember there is a class called Statistical Information Literacy. How is the grade evaluated, and what kind of work does the syllabus seem to require?",course,en,2.0,Qwen3.5,5.035,0.875,0.75,0.8125,0.25,3,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Mixes Spring grading with Autumn assignments and omits term-specific breakdown.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer presents grading and requirements from two different sections without clarifying they belong to separate terms/instructors, which could confuse a student about which applies to them.",1.0,2.0,1.5,0.0,False,False,False,
